National v State,State,Winner_Candidate,Winner_Party,Year,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,Pennsylvania,Ronald Reagan,Republican,1984,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,Ronald Reagan,Republican,1985,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,Ronald Reagan,Republican,1986,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,Ronald Reagan,Republican,1987,Walter Mondale,2228131.0,Other,32449.0,Ronald Reagan,2584323.0,PA,4844903.0
State,Pennsylvania,George H.W. Bush,Republican,1988,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,George H.W. Bush,Republican,1989,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,George H.W. Bush,Republican,1990,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,George H.W. Bush,Republican,1991,Michael Dukakis,2194944.0,Other,41220.0,George H.W. Bush,2300087.0,PA,4536251.0
State,Pennsylvania,Bill Clinton,Democrat,1992,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,Bill Clinton,Democrat,1993,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,Bill Clinton,Democrat,1994,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,Bill Clinton,Democrat,1995,Bill Clinton,2239164.0,Other,928805.0,George H.W. Bush,1791841.0,PA,4959810.0
State,Pennsylvania,Bill Clinton,Democrat,1996,Bill Clinton,2215819.0,Other,484319.0,Robert Dole,1801169.0,PA,4501307.0
State,Pennsylvania,Bill Clinton,Democrat,1997,Bill Clinton,2215819.0,Other,484319.0,Robert Dole,1801169.0,PA,4501307.0
State,Pennsylvania,Bill Clinton,Democrat,1998,Bill Clinton,2215819.0,Other,484319.0,Robert Dole,1801169.0,PA,4501307.0
State,Pennsylvania,Bill Clinton,Democrat,1999,Bill Clinton,2215819.0,Other,484319.0,Robert Dole,1801169.0,PA,4501307.0
State,Pennsylvania,Al Gore,Democrat,2000,Al Gore,2485967.0,Other,145091.0,George W. Bush,2281127.0,PA,4912185.0
State,Pennsylvania,Al Gore,Democrat,2001,Al Gore,2485967.0,Other,145091.0,George W. Bush,2281127.0,PA,4912185.0
State,Pennsylvania,Al Gore,Democrat,2002,Al Gore,2485967.0,Other,145091.0,George W. Bush,2281127.0,PA,4912185.0
State,Pennsylvania,Al Gore,Democrat,2003,Al Gore,2485967.0,Other,145091.0,George W. Bush,2281127.0,PA,4912185.0
State,Pennsylvania,John Kerry,Democrat,2004,John Kerry,2938095.0,Other,37648.0,George W. Bush,2793847.0,PA,5769590.0
State,Pennsylvania,John Kerry,Democrat,2005,John Kerry,2938095.0,Other,37648.0,George W. Bush,2793847.0,PA,5769590.0
State,Pennsylvania,John Kerry,Democrat,2006,John Kerry,2938095.0,Other,37648.0,George W. Bush,2793847.0,PA,5769590.0
State,Pennsylvania,John Kerry,Democrat,2007,John Kerry,2938095.0,Other,37648.0,George W. Bush,2793847.0,PA,5769590.0
State,Pennsylvania,Barack H. Obama,Democrat,2008,Barack H. Obama,3276363.0,Other,81024.0,John McCain,2655885.0,PA,6013272.0
State,Pennsylvania,Barack H. Obama,Democrat,2009,Barack H. Obama,3276363.0,Other,81024.0,John McCain,2655885.0,PA,6013272.0
State,Pennsylvania,Barack H. Obama,Democrat,2010,Barack H. Obama,3276363.0,Other,81024.0,John McCain,2655885.0,PA,6013272.0
State,Pennsylvania,Barack H. Obama,Democrat,2011,Barack H. Obama,3276363.0,Other,81024.0,John McCain,2655885.0,PA,6013272.0
State,Pennsylvania,Barack H. Obama,Democrat,2012,Barack H. Obama,2990274.0,Other,71332.0,Mitt Romney,2680434.0,PA,5742040.0
State,Pennsylvania,Barack H. Obama,Democrat,2013,Barack H. Obama,2990274.0,Other,71332.0,Mitt Romney,2680434.0,PA,5742040.0
State,Pennsylvania,Barack H. Obama,Democrat,2014,Barack H. Obama,2990274.0,Other,71332.0,Mitt Romney,2680434.0,PA,5742040.0
State,Pennsylvania,Barack H. Obama,Democrat,2015,Barack H. Obama,2990274.0,Other,71332.0,Mitt Romney,2680434.0,PA,5742040.0
State,Pennsylvania,Donald J. Trump,Republican,2016,Hillary Clinton,2926441.0,Other,218228.0,Donald J. Trump,2970733.0,PA,6115402.0
State,Pennsylvania,Donald J. Trump,Republican,2017,Hillary Clinton,2926441.0,Other,218228.0,Donald J. Trump,2970733.0,PA,6115402.0
State,Pennsylvania,Donald J. Trump,Republican,2018,Hillary Clinton,2926441.0,Other,218228.0,Donald J. Trump,2970733.0,PA,6115402.0
State,Pennsylvania,Donald J. Trump,Republican,2019,Hillary Clinton,2926441.0,Other,218228.0,Donald J. Trump,2970733.0,PA,6115402.0
State,Rhode Island,Jimmy Carter,Democrat,1976,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,Jimmy Carter,Democrat,1977,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,Jimmy Carter,Democrat,1978,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,Jimmy Carter,Democrat,1979,Jimmy Carter,227636.0,Other,1699.0,Gerald Ford,181249.0,RI,410584.0
State,Rhode Island,Jimmy Carter,Democrat,1980,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,Jimmy Carter,Democrat,1981,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,Jimmy Carter,Democrat,1982,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,Jimmy Carter,Democrat,1983,Jimmy Carter,198342.0,Other,62832.0,Ronald Reagan,154793.0,RI,415967.0
State,Rhode Island,Ronald Reagan,Republican,1984,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,Ronald Reagan,Republican,1985,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,Ronald Reagan,Republican,1986,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,Ronald Reagan,Republican,1987,Walter Mondale,197106.0,Other,1303.0,Ronald Reagan,212080.0,RI,410489.0
State,Rhode Island,Michael Dukakis,Democrat,1988,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,Michael Dukakis,Democrat,1989,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,Michael Dukakis,Democrat,1990,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,Michael Dukakis,Democrat,1991,Michael Dukakis,225123.0,Other,1738.0,George H.W. Bush,177761.0,RI,404622.0
State,Rhode Island,Bill Clinton,Democrat,1992,Bill Clinton,213299.0,Other,108465.0,George H.W. Bush,131601.0,RI,453365.0
State,Rhode Island,Bill Clinton,Democrat,1993,Bill Clinton,213299.0,Other,108465.0,George H.W. Bush,131601.0,RI,453365.0
State,Rhode Island,Bill Clinton,Democrat,1994,Bill Clinton,213299.0,Other,108465.0,George H.W. Bush,131601.0,RI,453365.0
State,Rhode Island,Bill Clinton,Democrat,1995,Bill Clinton,213299.0,Other,108465.0,George H.W. Bush,131601.0,RI,453365.0
State,Rhode Island,Bill Clinton,Democrat,1996,Bill Clinton,233050.0,Other,52514.0,Robert Dole,104683.0,RI,390247.0
State,Rhode Island,Bill Clinton,Democrat,1997,Bill Clinton,233050.0,Other,52514.0,Robert Dole,104683.0,RI,390247.0
State,Rhode Island,Bill Clinton,Democrat,1998,Bill Clinton,233050.0,Other,52514.0,Robert Dole,104683.0,RI,390247.0
State,Rhode Island,Bill Clinton,Democrat,1999,Bill Clinton,233050.0,Other,52514.0,Robert Dole,104683.0,RI,390247.0
State,Rhode Island,Al Gore,Democrat,2000,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,Al Gore,Democrat,2001,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,Al Gore,Democrat,2002,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,Al Gore,Democrat,2003,Al Gore,249508.0,Other,29049.0,George W. Bush,130555.0,RI,409112.0
State,Rhode Island,John Kerry,Democrat,2004,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,John Kerry,Democrat,2005,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,John Kerry,Democrat,2006,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,John Kerry,Democrat,2007,John Kerry,259760.0,Other,8328.0,George W. Bush,169046.0,RI,437134.0
State,Rhode Island,Barack H. Obama,Democrat,2008,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,Barack H. Obama,Democrat,2009,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,Barack H. Obama,Democrat,2010,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,Barack H. Obama,Democrat,2011,Barack H. Obama,296571.0,Other,9804.0,John McCain,165391.0,RI,471766.0
State,Rhode Island,Barack H. Obama,Democrat,2012,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,Barack H. Obama,Democrat,2013,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,Barack H. Obama,Democrat,2014,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,Barack H. Obama,Democrat,2015,Barack H. Obama,279677.0,Other,9168.0,Mitt Romney,157204.0,RI,446049.0
State,Rhode Island,Hillary Clinton,Democrat,2016,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,Hillary Clinton,Democrat,2017,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,Hillary Clinton,Democrat,2018,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,Rhode Island,Hillary Clinton,Democrat,2019,Hillary Clinton,252525.0,Other,31076.0,Donald J. Trump,180543.0,RI,464144.0
State,South Carolina,Jimmy Carter,Democrat,1976,Jimmy Carter,450807.0,Other,5627.0,Gerald Ford,346149.0,SC,802583.0
State,South Carolina,Jimmy Carter,Democrat,1977,Jimmy Carter,450807.0,Other,5627.0,Gerald Ford,346149.0,SC,802583.0
State,South Carolina,Jimmy Carter,Democrat,1978,Jimmy Carter,450807.0,Other,5627.0,Gerald Ford,346149.0,SC,802583.0
State,South Carolina,Jimmy Carter,Democrat,1979,Jimmy Carter,450807.0,Other,5627.0,Gerald Ford,346149.0,SC,802583.0
State,South Carolina,Ronald Reagan,Republican,1980,Jimmy Carter,428220.0,Other,20761.0,Ronald Reagan,439277.0,SC,888258.0
State,South Carolina,Ronald Reagan,Republican,1981,Jimmy Carter,428220.0,Other,20761.0,Ronald Reagan,439277.0,SC,888258.0
State,South Carolina,Ronald Reagan,Republican,1982,Jimmy Carter,428220.0,Other,20761.0,Ronald Reagan,439277.0,SC,888258.0
State,South Carolina,Ronald Reagan,Republican,1983,Jimmy Carter,428220.0,Other,20761.0,Ronald Reagan,439277.0,SC,888258.0
State,South Carolina,Ronald Reagan,Republican,1984,Walter Mondale,344459.0,Other,8531.0,Ronald Reagan,615539.0,SC,968529.0
State,South Carolina,Ronald Reagan,Republican,1985,Walter Mondale,344459.0,Other,8531.0,Ronald Reagan,615539.0,SC,968529.0
State,South Carolina,Ronald Reagan,Republican,1986,Walter Mondale,344459.0,Other,8531.0,Ronald Reagan,615539.0,SC,968529.0
State,South Carolina,Ronald Reagan,Republican,1987,Walter Mondale,344459.0,Other,8531.0,Ronald Reagan,615539.0,SC,968529.0
State,South Carolina,George H.W. Bush,Republican,1988,Michael Dukakis,370554.0,Other,9012.0,George H.W. Bush,606443.0,SC,986009.0
State,South Carolina,George H.W. Bush,Republican,1989,Michael Dukakis,370554.0,Other,9012.0,George H.W. Bush,606443.0,SC,986009.0
State,South Carolina,George H.W. Bush,Republican,1990,Michael Dukakis,370554.0,Other,9012.0,George H.W. Bush,606443.0,SC,986009.0
State,South Carolina,George H.W. Bush,Republican,1991,Michael Dukakis,370554.0,Other,9012.0,George H.W. Bush,606443.0,SC,986009.0
State,South Carolina,George H.W. Bush,Republican,1992,Bill Clinton,525514.0,Other,125891.0,George H.W. Bush,577507.0,SC,1228912.0
State,South Carolina,George H.W. Bush,Republican,1993,Bill Clinton,525514.0,Other,125891.0,George H.W. Bush,577507.0,SC,1228912.0
State,South Carolina,George H.W. Bush,Republican,1994,Bill Clinton,525514.0,Other,125891.0,George H.W. Bush,577507.0,SC,1228912.0
State,South Carolina,George H.W. Bush,Republican,1995,Bill Clinton,525514.0,Other,125891.0,George H.W. Bush,577507.0,SC,1228912.0
State,South Carolina,Robert Dole,Republican,1996,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,Robert Dole,Republican,1997,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,Robert Dole,Republican,1998,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,Robert Dole,Republican,1999,Bill Clinton,506152.0,Other,70691.0,Robert Dole,573339.0,SC,1150182.0
State,South Carolina,George W. Bush,Republican,2000,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,George W. Bush,Republican,2001,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,George W. Bush,Republican,2002,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,George W. Bush,Republican,2003,Al Gore,566037.0,Other,30973.0,George W. Bush,786892.0,SC,1383902.0
State,South Carolina,George W. Bush,Republican,2004,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,George W. Bush,Republican,2005,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,George W. Bush,Republican,2006,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,George W. Bush,Republican,2007,John Kerry,661669.0,Other,18057.0,George W. Bush,937974.0,SC,1617700.0
State,South Carolina,John McCain,Republican,2008,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,John McCain,Republican,2009,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,John McCain,Republican,2010,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,John McCain,Republican,2011,Barack H. Obama,862449.0,Other,23624.0,John McCain,1034896.0,SC,1920969.0
State,South Carolina,Mitt Romney,Republican,2012,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,Mitt Romney,Republican,2013,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,Mitt Romney,Republican,2014,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,Mitt Romney,Republican,2015,Barack H. Obama,865941.0,Other,26532.0,Mitt Romney,1071645.0,SC,1964118.0
State,South Carolina,Donald J. Trump,Republican,2016,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,Donald J. Trump,Republican,2017,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,Donald J. Trump,Republican,2018,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Carolina,Donald J. Trump,Republican,2019,Hillary Clinton,855373.0,Other,92265.0,Donald J. Trump,1155389.0,SC,2103027.0
State,South Dakota,Gerald Ford,Republican,1976,Jimmy Carter,147068.0,Other,2105.0,Gerald Ford,151505.0,SD,300678.0
State,South Dakota,Gerald Ford,Republican,1977,Jimmy Carter,147068.0,Other,2105.0,Gerald Ford,151505.0,SD,300678.0
State,South Dakota,Gerald Ford,Republican,1978,Jimmy Carter,147068.0,Other,2105.0,Gerald Ford,151505.0,SD,300678.0
State,South Dakota,Gerald Ford,Republican,1979,Jimmy Carter,147068.0,Other,2105.0,Gerald Ford,151505.0,SD,300678.0
State,South Dakota,Ronald Reagan,Republican,1980,Jimmy Carter,103855.0,Other,25505.0,Ronald Reagan,198343.0,SD,327703.0
State,South Dakota,Ronald Reagan,Republican,1981,Jimmy Carter,103855.0,Other,25505.0,Ronald Reagan,198343.0,SD,327703.0
State,South Dakota,Ronald Reagan,Republican,1982,Jimmy Carter,103855.0,Other,25505.0,Ronald Reagan,198343.0,SD,327703.0
State,South Dakota,Ronald Reagan,Republican,1983,Jimmy Carter,103855.0,Other,25505.0,Ronald Reagan,198343.0,SD,327703.0
State,South Dakota,Ronald Reagan,Republican,1984,Walter Mondale,116113.0,Other,1487.0,Ronald Reagan,200267.0,SD,317867.0
State,South Dakota,Ronald Reagan,Republican,1985,Walter Mondale,116113.0,Other,1487.0,Ronald Reagan,200267.0,SD,317867.0
State,South Dakota,Ronald Reagan,Republican,1986,Walter Mondale,116113.0,Other,1487.0,Ronald Reagan,200267.0,SD,317867.0
State,South Dakota,Ronald Reagan,Republican,1987,Walter Mondale,116113.0,Other,1487.0,Ronald Reagan,200267.0,SD,317867.0
State,South Dakota,George H.W. Bush,Republican,1988,Michael Dukakis,145560.0,Other,2016.0,George H.W. Bush,165415.0,SD,312991.0
State,South Dakota,George H.W. Bush,Republican,1989,Michael Dukakis,145560.0,Other,2016.0,George H.W. Bush,165415.0,SD,312991.0
State,South Dakota,George H.W. Bush,Republican,1990,Michael Dukakis,145560.0,Other,2016.0,George H.W. Bush,165415.0,SD,312991.0
State,South Dakota,George H.W. Bush,Republican,1991,Michael Dukakis,145560.0,Other,2016.0,George H.W. Bush,165415.0,SD,312991.0
State,South Dakota,George H.W. Bush,Republican,1992,Bill Clinton,124888.0,Other,74648.0,George H.W. Bush,136718.0,SD,336254.0
State,South Dakota,George H.W. Bush,Republican,1993,Bill Clinton,124888.0,Other,74648.0,George H.W. Bush,136718.0,SD,336254.0
State,South Dakota,George H.W. Bush,Republican,1994,Bill Clinton,124888.0,Other,74648.0,George H.W. Bush,136718.0,SD,336254.0
State,South Dakota,George H.W. Bush,Republican,1995,Bill Clinton,124888.0,Other,74648.0,George H.W. Bush,136718.0,SD,336254.0
State,South Dakota,Robert Dole,Republican,1996,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,Robert Dole,Republican,1997,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,Robert Dole,Republican,1998,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,Robert Dole,Republican,1999,Bill Clinton,139333.0,Other,33950.0,Robert Dole,150543.0,SD,323826.0
State,South Dakota,George W. Bush,Republican,2000,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,George W. Bush,Republican,2001,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,George W. Bush,Republican,2002,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,George W. Bush,Republican,2003,Al Gore,118804.0,Other,6765.0,George W. Bush,190700.0,SD,316269.0
State,South Dakota,George W. Bush,Republican,2004,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,George W. Bush,Republican,2005,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,George W. Bush,Republican,2006,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,George W. Bush,Republican,2007,John Kerry,149244.0,Other,6387.0,George W. Bush,232584.0,SD,388215.0
State,South Dakota,John McCain,Republican,2008,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,John McCain,Republican,2009,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,John McCain,Republican,2010,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,John McCain,Republican,2011,Barack H. Obama,170924.0,Other,7997.0,John McCain,203054.0,SD,381975.0
State,South Dakota,Mitt Romney,Republican,2012,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,Mitt Romney,Republican,2013,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,Mitt Romney,Republican,2014,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,Mitt Romney,Republican,2015,Barack H. Obama,145039.0,Other,8166.0,Mitt Romney,210610.0,SD,363815.0
State,South Dakota,Donald J. Trump,Republican,2016,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,Donald J. Trump,Republican,2017,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,Donald J. Trump,Republican,2018,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,South Dakota,Donald J. Trump,Republican,2019,Hillary Clinton,117458.0,Other,24914.0,Donald J. Trump,227721.0,SD,370093.0
State,Tennessee,Jimmy Carter,Democrat,1976,Jimmy Carter,825879.0,Other,16498.0,Gerald Ford,633969.0,TN,1476346.0
State,Tennessee,Jimmy Carter,Democrat,1977,Jimmy Carter,825879.0,Other,16498.0,Gerald Ford,633969.0,TN,1476346.0
State,Tennessee,Jimmy Carter,Democrat,1978,Jimmy Carter,825879.0,Other,16498.0,Gerald Ford,633969.0,TN,1476346.0
State,Tennessee,Jimmy Carter,Democrat,1979,Jimmy Carter,825879.0,Other,16498.0,Gerald Ford,633969.0,TN,1476346.0
State,Tennessee,Ronald Reagan,Republican,1980,Jimmy Carter,783051.0,Other,46804.0,Ronald Reagan,787761.0,TN,1617616.0
State,Tennessee,Ronald Reagan,Republican,1981,Jimmy Carter,783051.0,Other,46804.0,Ronald Reagan,787761.0,TN,1617616.0
State,Tennessee,Ronald Reagan,Republican,1982,Jimmy Carter,783051.0,Other,46804.0,Ronald Reagan,787761.0,TN,1617616.0
State,Tennessee,Ronald Reagan,Republican,1983,Jimmy Carter,783051.0,Other,46804.0,Ronald Reagan,787761.0,TN,1617616.0
State,Tennessee,Ronald Reagan,Republican,1984,Walter Mondale,711714.0,Other,10067.0,Ronald Reagan,990212.0,TN,1711993.0
State,Tennessee,Ronald Reagan,Republican,1985,Walter Mondale,711714.0,Other,10067.0,Ronald Reagan,990212.0,TN,1711993.0
State,Tennessee,Ronald Reagan,Republican,1986,Walter Mondale,711714.0,Other,10067.0,Ronald Reagan,990212.0,TN,1711993.0
State,Tennessee,Ronald Reagan,Republican,1987,Walter Mondale,711714.0,Other,10067.0,Ronald Reagan,990212.0,TN,1711993.0
State,Tennessee,George H.W. Bush,Republican,1988,Michael Dukakis,679794.0,Other,9223.0,George H.W. Bush,947233.0,TN,1636250.0
State,Tennessee,George H.W. Bush,Republican,1989,Michael Dukakis,679794.0,Other,9223.0,George H.W. Bush,947233.0,TN,1636250.0
State,Tennessee,George H.W. Bush,Republican,1990,Michael Dukakis,679794.0,Other,9223.0,George H.W. Bush,947233.0,TN,1636250.0
State,Tennessee,George H.W. Bush,Republican,1991,Michael Dukakis,679794.0,Other,9223.0,George H.W. Bush,947233.0,TN,1636250.0
State,Tennessee,Bill Clinton,Democrat,1992,Bill Clinton,933521.0,Other,207817.0,George H.W. Bush,841300.0,TN,1982638.0
State,Tennessee,Bill Clinton,Democrat,1993,Bill Clinton,933521.0,Other,207817.0,George H.W. Bush,841300.0,TN,1982638.0
State,Tennessee,Bill Clinton,Democrat,1994,Bill Clinton,933521.0,Other,207817.0,George H.W. Bush,841300.0,TN,1982638.0
State,Tennessee,Bill Clinton,Democrat,1995,Bill Clinton,933521.0,Other,207817.0,George H.W. Bush,841300.0,TN,1982638.0
State,Tennessee,Bill Clinton,Democrat,1996,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,Bill Clinton,Democrat,1997,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,Bill Clinton,Democrat,1998,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,Bill Clinton,Democrat,1999,Bill Clinton,909146.0,Other,121429.0,Robert Dole,863530.0,TN,1894105.0
State,Tennessee,George W. Bush,Republican,2000,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,George W. Bush,Republican,2001,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,George W. Bush,Republican,2002,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,George W. Bush,Republican,2003,Al Gore,981720.0,Other,32512.0,George W. Bush,1061949.0,TN,2076181.0
State,Tennessee,George W. Bush,Republican,2004,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,George W. Bush,Republican,2005,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,George W. Bush,Republican,2006,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,George W. Bush,Republican,2007,John Kerry,1036477.0,Other,16467.0,George W. Bush,1384375.0,TN,2437319.0
State,Tennessee,John McCain,Republican,2008,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,John McCain,Republican,2009,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,John McCain,Republican,2010,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,John McCain,Republican,2011,Barack H. Obama,1087437.0,Other,33134.0,John McCain,1479178.0,TN,2599749.0
State,Tennessee,Mitt Romney,Republican,2012,Barack H. Obama,960709.0,Other,35538.0,Mitt Romney,1462330.0,TN,2458577.0
State,Tennessee,Mitt Romney,Republican,2013,Barack H. Obama,960709.0,Other,35538.0,Mitt Romney,1462330.0,TN,2458577.0
State,Tennessee,Mitt Romney,Republican,2014,Barack H. Obama,960709.0,Other,35538.0,Mitt Romney,1462330.0,TN,2458577.0
