National v State,State,Year,Personal Federal Taxes,Personal Current Taxes,Disposable Personal Income,Disposable Personal Income (Per Capita),Personal Income (Per Capita),Personal income (thousands of dollars),Population,  Subsidies (millions of dollars),Taxes on Production and Imports (M),Chain-type Quantity Indexes for Real GDP,Compensation (M),Current-dollar GDP (M),Gross Operating Surplus (M),Real GDP (M chained 2012 dollars),Taxes on Production and Imports less Subsides (M),Winner_Candidate,Winner_Party,dem_candidate,dem_votes,other_candidate,other_votes,rep_candidate,rep_votes,state_po,totalvotes
State,Massachusetts,2000,37500016.0,47292933.0,197960265.0,31120.0,38555.0,245253198.0,6361104.0,-903.2,14242.5,80.833,178341.8,289653.4,97972.3,359286.0,13339.3,Al Gore,Democrat,Al Gore,1616487.0,Other,238975.0,George W. Bush,878502.0,MA,2733964.0
State,Massachusetts,2001,34416108.0,44501188.0,210583911.0,32916.0,39872.0,255085099.0,6397634.0,-1020.9,14933.7,81.86399999999999,181279.7,297918.4,102725.9,363865.6,13912.8,Al Gore,Democrat,Al Gore,1616487.0,Other,238975.0,George W. Bush,878502.0,MA,2733964.0
State,Massachusetts,2002,27564021.0,35663230.0,218745612.0,34087.0,39645.0,254408842.0,6417206.0,-1072.1,15661.8,82.102,178920.0,303990.3,110480.6,364926.0,14589.7,Al Gore,Democrat,Al Gore,1616487.0,Other,238975.0,George W. Bush,878502.0,MA,2733964.0
State,Massachusetts,2003,25553611.0,34269939.0,225708844.0,35143.0,40479.0,259978783.0,6422565.0,-1214.2,16753.7,84.29899999999999,181644.3,315958.1,118774.3,374692.5,15539.5,Al Gore,Democrat,Al Gore,1616487.0,Other,238975.0,George W. Bush,878502.0,MA,2733964.0
State,Massachusetts,2004,26221720.0,35789371.0,237673178.0,37065.0,42647.0,273462549.0,6412281.0,-1235.8,18101.2,86.37,192669.1,330936.7,121402.2,383895.8,16865.3,John Kerry,Democrat,John Kerry,1803800.0,Other,52546.0,George W. Bush,1071109.0,MA,2927455.0
State,Massachusetts,2005,29654608.0,40075936.0,245566600.0,38350.0,44609.0,285642536.0,6403290.0,-1364.2,18880.0,88.072,199116.4,346084.7,129452.5,391462.3,17515.8,John Kerry,Democrat,John Kerry,1803800.0,Other,52546.0,George W. Bush,1071109.0,MA,2927455.0
State,Massachusetts,2006,33202890.0,44224072.0,263295225.0,41075.0,47974.0,307519297.0,6410084.0,-1270.1,19238.5,89.60600000000001,209686.0,361657.3,134002.9,398277.7,17968.4,John Kerry,Democrat,John Kerry,1803800.0,Other,52546.0,George W. Bush,1071109.0,MA,2927455.0
State,Massachusetts,2007,38320102.0,50761948.0,272349342.0,42346.0,50238.0,323111290.0,6431559.0,-1392.2,19282.4,91.911,223265.4,380288.4,139132.9,408524.9,17890.2,John Kerry,Democrat,John Kerry,1803800.0,Other,52546.0,George W. Bush,1071109.0,MA,2927455.0
State,Massachusetts,2008,37317738.0,49994626.0,285846761.0,44187.0,51916.0,335841387.0,6468967.0,-1346.7,19504.0,92.736,230268.8,388099.9,139673.8,412191.8,18157.3,Barack H. Obama,Democrat,Barack H. Obama,1904097.0,Other,90044.0,John McCain,1108854.0,MA,3102995.0
State,Massachusetts,2009,28046386.0,38774764.0,293245821.0,44993.0,50942.0,332020585.0,6517613.0,-1526.1,20040.6,91.809,221632.3,391272.9,151126.2,408071.6,18514.4,Barack H. Obama,Democrat,Barack H. Obama,1904097.0,Other,90044.0,John McCain,1108854.0,MA,3102995.0
State,Massachusetts,2010,31444482.0,42671018.0,305752259.0,46564.0,53062.0,348423277.0,6566307.0,-1539.2,21113.9,95.624,229648.0,410187.5,160964.8,425028.7,19574.7,Barack H. Obama,Democrat,Barack H. Obama,1904097.0,Other,90044.0,John McCain,1108854.0,MA,3102995.0
State,Massachusetts,2011,37869875.0,50302930.0,315439736.0,47696.0,55302.0,365742666.0,6613583.0,-1386.9,21751.9,97.90299999999999,240554.1,426013.2,165094.2,435158.0,20365.0,Barack H. Obama,Democrat,Barack H. Obama,1904097.0,Other,90044.0,John McCain,1108854.0,MA,3102995.0
State,Massachusetts,2012,37970528.0,50792440.0,331216955.0,49710.0,57333.0,382009395.0,6663005.0,-1701.7,22710.7,100.0,250386.3,444478.2,173082.9,444478.2,21009.0,Barack H. Obama,Democrat,Barack H. Obama,1921290.0,Other,74592.0,Mitt Romney,1188314.0,MA,3184196.0
State,Massachusetts,2013,43871386.0,57787821.0,327404157.0,48769.0,57377.0,385191978.0,6713315.0,-1708.5,24107.5,100.385,257993.0,455653.3,175261.2,446190.4,22399.0,Barack H. Obama,Democrat,Barack H. Obama,1921290.0,Other,74592.0,Mitt Romney,1188314.0,MA,3184196.0
State,Massachusetts,2014,47723167.0,62216392.0,343289483.0,50763.0,59963.0,405505875.0,6762596.0,-1718.2,25874.3,102.09200000000001,270567.4,473052.0,178328.4,453778.2,24156.1,Barack H. Obama,Democrat,Barack H. Obama,1921290.0,Other,74592.0,Mitt Romney,1188314.0,MA,3184196.0
State,Massachusetts,2015,52284532.0,67748569.0,364488817.0,53647.0,63618.0,432237386.0,6794228.0,-1691.3,26730.7,106.18700000000001,286906.6,503178.5,191232.5,471979.2,25039.3,Barack H. Obama,Democrat,Barack H. Obama,1921290.0,Other,74592.0,Mitt Romney,1188314.0,MA,3184196.0
State,Massachusetts,2016,53123283.0,68507488.0,379973002.0,55685.0,65725.0,448480490.0,6823608.0,-1786.8,27885.1,107.80799999999999,294899.8,519143.5,198145.4,479184.9,26098.3,Hillary Clinton,Democrat,Hillary Clinton,1995196.0,Other,292732.0,Donald J. Trump,1090893.0,MA,3378821.0
State,Massachusetts,2017,55216215.0,71279352.0,398221386.0,58052.0,68442.0,469500738.0,6859789.0,-1706.4,28588.9,110.43799999999999,310184.1,539973.4,202906.8,490874.1,26882.5,Hillary Clinton,Democrat,Hillary Clinton,1995196.0,Other,292732.0,Donald J. Trump,1090893.0,MA,3378821.0
State,Massachusetts,2018,55408919.0,72907667.0,421269638.0,61208.0,71801.0,494177305.0,6882635.0,-1774.3,30168.0,114.24799999999999,326676.0,570464.2,215394.5,507806.0,28393.7,Hillary Clinton,Democrat,Hillary Clinton,1995196.0,Other,292732.0,Donald J. Trump,1090893.0,MA,3378821.0
State,Massachusetts,2019,58929390.0,77353877.0,433979788.0,62964.0,74187.0,511333665.0,6892503.0,-1802.2,31033.7,116.98200000000001,342411.9,596593.1,224949.6,519961.6,29231.5,Hillary Clinton,Democrat,Hillary Clinton,1995196.0,Other,292732.0,Donald J. Trump,1090893.0,MA,3378821.0
State,Michigan,1997,27295921.0,34566270.0,220372678.0,22466.0,25990.0,254938948.0,9809051.0,-713.4,19969.2,94.837,178618.1,299692.9,101819.0,397122.0,19255.8,Bill Clinton,Democrat,Bill Clinton,1989653.0,Other,377979.0,Robert Dole,1481212.0,MI,3848844.0
State,Michigan,1998,30261167.0,37989231.0,232162226.0,23575.0,27432.0,270151457.0,9847942.0,-788.1,21060.1,97.039,189196.4,312667.6,103199.3,406342.6,20271.9,Bill Clinton,Democrat,Bill Clinton,1989653.0,Other,377979.0,Robert Dole,1481212.0,MI,3848844.0
State,Michigan,1999,31244537.0,39671759.0,244322042.0,24686.0,28695.0,283993801.0,9897116.0,-950.9,21303.1,102.615,202369.2,337834.5,115113.0,429690.5,20352.2,Bill Clinton,Democrat,Bill Clinton,1989653.0,Other,377979.0,Robert Dole,1481212.0,MI,3848844.0
State,Michigan,2000,32508036.0,40992839.0,261651378.0,26290.0,30409.0,302644217.0,9952450.0,-891.7,23241.5,104.681,214270.8,351641.3,115020.7,438344.6,22349.8,Al Gore,Democrat,Al Gore,2170418.0,Other,108944.0,George W. Bush,1953139.0,MI,4232501.0
State,Michigan,2001,31847682.0,39912673.0,267774228.0,26801.0,30796.0,307686901.0,9991120.0,-1030.0,23350.6,101.195,213447.9,348642.7,112874.3,423746.0,22320.5,Al Gore,Democrat,Al Gore,2170418.0,Other,108944.0,George W. Bush,1953139.0,MI,4232501.0
State,Michigan,2002,26856524.0,34274726.0,272917824.0,27249.0,30671.0,307192550.0,10015710.0,-798.6,23505.3,103.95,214263.5,362311.0,125340.8,435280.8,22706.7,Al Gore,Democrat,Al Gore,2170418.0,Other,108944.0,George W. Bush,1953139.0,MI,4232501.0
State,Michigan,2003,25014205.0,32266825.0,282291743.0,28113.0,31327.0,314558568.0,10041152.0,-1005.9,25708.5,105.73200000000001,218615.5,372965.9,129647.8,442746.4,24702.7,Al Gore,Democrat,Al Gore,2170418.0,Other,108944.0,George W. Bush,1953139.0,MI,4232501.0
State,Michigan,2004,24243431.0,31705091.0,291726757.0,29012.0,32165.0,323431848.0,10055315.0,-955.2,26957.0,106.13600000000001,224611.1,381443.4,130830.5,444437.7,26001.8,John Kerry,Democrat,John Kerry,2479183.0,Other,46323.0,George W. Bush,2313746.0,MI,4839252.0
State,Michigan,2005,26351691.0,34011829.0,296438663.0,29493.0,32877.0,330450492.0,10051137.0,-1197.7,29213.8,107.617,229499.2,394141.2,136625.9,450635.9,28016.0,John Kerry,Democrat,John Kerry,2479183.0,Other,46323.0,George W. Bush,2313746.0,MI,4839252.0
State,Michigan,2006,27772372.0,35642177.0,302865558.0,30178.0,33729.0,338507735.0,10036081.0,-1034.3,29478.3,105.927,231338.3,395685.3,135903.0,443561.4,28444.0,John Kerry,Democrat,John Kerry,2479183.0,Other,46323.0,George W. Bush,2313746.0,MI,4839252.0
State,Michigan,2007,30168066.0,38310925.0,309650999.0,30961.0,34792.0,347961924.0,10001284.0,-1004.6,30339.6,105.344,234224.6,403717.4,140157.8,441120.4,29334.9,John Kerry,Democrat,John Kerry,2479183.0,Other,46323.0,George W. Bush,2313746.0,MI,4839252.0
State,Michigan,2008,29860752.0,38628180.0,316474498.0,31816.0,35700.0,355102678.0,9946889.0,-957.8,29125.6,99.495,232215.8,385990.3,125606.8,416626.5,28167.7,Barack H. Obama,Democrat,Barack H. Obama,2872579.0,Other,80378.0,John McCain,2048639.0,MI,5001596.0
State,Michigan,2009,21437666.0,28311523.0,308642999.0,31171.0,34030.0,336954522.0,9901591.0,-1100.7,30377.9,90.759,214913.8,365552.7,121361.6,380048.2,29277.2,Barack H. Obama,Democrat,Barack H. Obama,2872579.0,Other,80378.0,John McCain,2048639.0,MI,5001596.0
State,Michigan,2010,23939911.0,30994005.0,318583661.0,32253.0,35391.0,349577666.0,9877510.0,-1041.1,30109.3,95.749,218410.4,386629.8,139151.2,400941.8,29068.2,Barack H. Obama,Democrat,Barack H. Obama,2872579.0,Other,80378.0,John McCain,2048639.0,MI,5001596.0
State,Michigan,2011,28848666.0,36882004.0,333794110.0,33777.0,37509.0,370676114.0,9882412.0,-1236.6,29619.6,98.25299999999999,228032.5,401069.1,144653.5,411427.2,28383.1,Barack H. Obama,Democrat,Barack H. Obama,2872579.0,Other,80378.0,John McCain,2048639.0,MI,5001596.0
State,Michigan,2012,30462259.0,39084583.0,347483801.0,35109.0,39059.0,386568384.0,9897145.0,-1159.8,29772.7,100.0,236006.4,418742.3,154122.9,418742.3,28612.9,Barack H. Obama,Democrat,Barack H. Obama,2564569.0,Other,51136.0,Mitt Romney,2115256.0,MI,4730961.0
State,Michigan,2013,33243565.0,42948394.0,347251308.0,35030.0,39362.0,390199702.0,9913065.0,-1162.7,30500.7,101.573,241941.4,433755.8,162476.3,425327.3,29338.0,Barack H. Obama,Democrat,Barack H. Obama,2564569.0,Other,51136.0,Mitt Romney,2115256.0,MI,4730961.0
State,Michigan,2014,35019179.0,44637814.0,363979674.0,36655.0,41150.0,408617488.0,9929848.0,-1019.1,30801.0,102.912,251520.0,448572.1,167270.1,430935.6,29781.9,Barack H. Obama,Democrat,Barack H. Obama,2564569.0,Other,51136.0,Mitt Romney,2115256.0,MI,4730961.0
State,Michigan,2015,38223844.0,48935900.0,382869558.0,38550.0,43477.0,431805458.0,9931715.0,-1085.5,30580.6,105.62299999999999,264774.8,473149.5,178879.6,442287.6,29495.1,Barack H. Obama,Democrat,Barack H. Obama,2564569.0,Other,51136.0,Mitt Romney,2115256.0,MI,4730961.0
State,Michigan,2016,40970135.0,52053712.0,392113066.0,39406.0,44637.0,444166778.0,9950571.0,-1125.9,31866.1,107.71,273790.8,488962.6,184431.6,451025.9,30740.2,Donald J. Trump,Republican,Hillary Clinton,2268839.0,Other,250902.0,Donald J. Trump,2279543.0,MI,4799284.0
State,Michigan,2017,40441396.0,51843401.0,406403681.0,40750.0,45948.0,458247082.0,9973114.0,-1101.4,32164.7,109.21799999999999,285746.8,501914.9,185104.9,457341.5,31063.3,Donald J. Trump,Republican,Hillary Clinton,2268839.0,Other,250902.0,Donald J. Trump,2279543.0,MI,4799284.0
State,Michigan,2018,40424004.0,52614100.0,424395544.0,42507.0,47777.0,477009644.0,9984072.0,-1131.4,34612.7,111.72200000000001,297009.0,521803.4,191313.1,467828.0,33481.3,Donald J. Trump,Republican,Hillary Clinton,2268839.0,Other,250902.0,Donald J. Trump,2279543.0,MI,4799284.0
State,Michigan,2019,41959148.0,54429103.0,437202709.0,43778.0,49228.0,491631812.0,9986857.0,-1315.4,33746.0,112.634,304444.9,536888.3,200012.8,471648.1,32430.6,Donald J. Trump,Republican,Hillary Clinton,2268839.0,Other,250902.0,Donald J. Trump,2279543.0,MI,4799284.0
State,Minnesota,1997,13563844.0,18926372.0,110101194.0,23114.0,27087.0,129027566.0,4763390.0,-778.9,10987.1,71.72800000000001,91983.8,156282.5,54090.6,212510.9,10208.1,Bill Clinton,Democrat,Bill Clinton,1120380.0,Other,305717.0,Robert Dole,766395.0,MN,2192492.0
State,Minnesota,1998,15339662.0,20978583.0,119508235.0,24828.0,29187.0,140486818.0,4813412.0,-1182.4,11921.0,75.554,100335.7,166873.8,55799.6,223846.7,10738.5,Bill Clinton,Democrat,Bill Clinton,1120380.0,Other,305717.0,Robert Dole,766395.0,MN,2192492.0
State,Minnesota,1999,16283962.0,21121642.0,126631746.0,25984.0,30318.0,147753388.0,4873481.0,-1642.3,11761.9,78.131,106760.4,175155.9,58275.9,231480.8,10119.6,Bill Clinton,Democrat,Bill Clinton,1120380.0,Other,305717.0,Robert Dole,766395.0,MN,2192492.0
State,Minnesota,2000,18119934.0,23818263.0,136266000.0,27619.0,32447.0,160084263.0,4933692.0,-1733.4,13088.4,83.469,115859.6,190894.1,63679.5,247296.8,11355.0,Al Gore,Democrat,Al Gore,1168266.0,Other,160760.0,George W. Bush,1109659.0,MN,2438685.0
State,Minnesota,2001,18224167.0,23828109.0,142866541.0,28672.0,33454.0,166694650.0,4982796.0,-1744.2,13386.7,83.37,120133.8,195282.3,63506.0,247001.6,11642.5,Al Gore,Democrat,Al Gore,1168266.0,Other,160760.0,George W. Bush,1109659.0,MN,2438685.0
State,Minnesota,2002,15649666.0,21706659.0,148594102.0,29607.0,33932.0,170300761.0,5018935.0,-978.4,13604.1,85.285,122613.1,202853.9,67615.1,252674.8,12625.7,Al Gore,Democrat,Al Gore,1168266.0,Other,160760.0,George W. Bush,1109659.0,MN,2438685.0
State,Minnesota,2003,14759448.0,20779061.0,157424323.0,31151.0,35263.0,178203384.0,5053572.0,-1340.6,13941.3,88.992,127286.9,214847.2,74959.5,263658.3,12600.8,Al Gore,Democrat,Al Gore,1168266.0,Other,160760.0,George W. Bush,1109659.0,MN,2438685.0
State,Minnesota,2004,14933006.0,21276611.0,168012822.0,33023.0,37205.0,189289433.0,5087713.0,-1217.1,14774.4,92.764,134376.4,230245.2,82311.5,274834.1,13557.3,John Kerry,Democrat,John Kerry,1445014.0,Other,36678.0,George W. Bush,1346695.0,MN,2828387.0
State,Minnesota,2005,16789733.0,23936023.0,171176648.0,33436.0,38111.0,195112671.0,5119598.0,-1870.6,15909.9,95.34700000000001,138407.8,243069.9,90622.8,282487.5,14039.3,John Kerry,Democrat,John Kerry,1445014.0,Other,36678.0,George W. Bush,1346695.0,MN,2828387.0
State,Minnesota,2006,18540586.0,26032569.0,179241272.0,34713.0,39754.0,205273841.0,5163555.0,-1304.1,16459.0,95.37899999999999,143100.0,250156.6,91901.6,282580.8,15154.9,John Kerry,Democrat,John Kerry,1445014.0,Other,36678.0,George W. Bush,1346695.0,MN,2828387.0
State,Minnesota,2007,20423881.0,28420778.0,188823508.0,36262.0,41720.0,217244286.0,5207203.0,-1222.3,16562.3,95.81,151595.3,259296.2,92360.9,283857.8,15340.0,John Kerry,Democrat,John Kerry,1445014.0,Other,36678.0,George W. Bush,1346695.0,MN,2828387.0
State,Minnesota,2008,21074207.0,29603932.0,196562562.0,37462.0,43104.0,226166494.0,5247018.0,-1332.3,16871.9,96.564,156463.7,264866.4,92863.1,286093.3,15539.6,Barack H. Obama,Democrat,Barack H. Obama,1573354.0,Other,61606.0,John McCain,1275409.0,MN,2910369.0
State,Minnesota,2009,15464474.0,22824889.0,193782523.0,36693.0,41015.0,216607412.0,5281203.0,-1368.2,17322.6,93.169,148866.6,260513.1,95692.1,276033.2,15954.4,Barack H. Obama,Democrat,Barack H. Obama,1573354.0,Other,61606.0,John McCain,1275409.0,MN,2910369.0
State,Minnesota,2010,17207885.0,24718167.0,201555250.0,37952.0,42606.0,226273417.0,5310828.0,-1256.3,18808.3,96.447,153124.6,272636.0,101959.4,285746.3,17552.0,Barack H. Obama,Democrat,Barack H. Obama,1573354.0,Other,61606.0,John McCain,1275409.0,MN,2910369.0
State,Minnesota,2011,20681084.0,29109586.0,213330699.0,39904.0,45349.0,242440285.0,5346143.0,-1382.2,19650.3,98.65100000000001,160068.6,285408.1,107071.5,292275.1,18268.0,Barack H. Obama,Democrat,Barack H. Obama,1573354.0,Other,61606.0,John McCain,1275409.0,MN,2910369.0
State,Minnesota,2012,21639722.0,30655106.0,226664576.0,42157.0,47859.0,257319682.0,5376643.0,-1407.3,19836.9,100.0,165233.2,296272.5,112609.7,296272.5,18429.5,Barack H. Obama,Democrat,Barack H. Obama,1546167.0,Other,70169.0,Mitt Romney,1320225.0,MN,2936561.0
State,Minnesota,2013,23906838.0,34295308.0,225243553.0,41608.0,47943.0,259538861.0,5413479.0,-1500.1,22299.8,102.346,170823.1,308784.5,117161.8,303222.5,20799.6,Barack H. Obama,Democrat,Barack H. Obama,1546167.0,Other,70169.0,Mitt Romney,1320225.0,MN,2936561.0
State,Minnesota,2014,25429822.0,36135447.0,237825132.0,43629.0,50258.0,273960579.0,5451079.0,-1312.9,21811.0,105.337,178963.8,322690.2,123228.4,312084.0,20498.1,Barack H. Obama,Democrat,Barack H. Obama,1546167.0,Other,70169.0,Mitt Romney,1320225.0,MN,2936561.0
State,Minnesota,2015,27995505.0,39603285.0,247408978.0,45131.0,52355.0,287012263.0,5482032.0,-1774.1,22760.1,106.95,187602.1,333065.8,124477.7,316863.3,20986.0,Barack H. Obama,Democrat,Barack H. Obama,1546167.0,Other,70169.0,Mitt Romney,1320225.0,MN,2936561.0
State,Minnesota,2016,28730869.0,40534951.0,252627517.0,45743.0,53083.0,293162468.0,5522744.0,-1545.7,23983.1,108.677,193030.0,341696.3,126229.0,321980.0,22437.4,Hillary Clinton,Democrat,Hillary Clinton,1367705.0,Other,254128.0,Donald J. Trump,1322949.0,MN,2944782.0
State,Minnesota,2017,28666044.0,40865521.0,265055709.0,47619.0,54960.0,305921230.0,5566230.0,-1425.1,24482.8,110.59700000000001,202252.3,353416.4,128106.5,327667.5,23057.7,Hillary Clinton,Democrat,Hillary Clinton,1367705.0,Other,254128.0,Donald J. Trump,1322949.0,MN,2944782.0
State,Minnesota,2018,28671572.0,41777259.0,279861258.0,49920.0,57371.0,321638517.0,5606249.0,-1740.2,25885.7,113.82,211016.2,371929.7,136768.0,337215.9,24145.5,Hillary Clinton,Democrat,Hillary Clinton,1367705.0,Other,254128.0,Donald J. Trump,1322949.0,MN,2944782.0
State,Minnesota,2019,29981951.0,43712567.0,288089358.0,51083.0,58834.0,331801925.0,5639632.0,-2333.4,27141.2,115.111,218062.5,383777.0,140906.7,341041.4,24807.8,Hillary Clinton,Democrat,Hillary Clinton,1367705.0,Other,254128.0,Donald J. Trump,1322949.0,MN,2944782.0
State,Mississippi,1997,4186637.0,5142820.0,48234661.0,17369.0,19221.0,53377481.0,2777004.0,-269.2,4701.1,83.594,32624.3,58383.4,21327.2,83272.8,4431.9,Robert Dole,Republican,Bill Clinton,394022.0,Other,59997.0,Robert Dole,439838.0,MS,893857.0
State,Mississippi,1998,4498403.0,5547362.0,51054518.0,18202.0,20180.0,56601880.0,2804834.0,-345.8,5356.1,85.63,34934.6,60962.4,21017.5,85301.7,5010.3,Robert Dole,Republican,Bill Clinton,394022.0,Other,59997.0,Robert Dole,439838.0,MS,893857.0
State,Mississippi,1999,4616495.0,5765738.0,52735907.0,18645.0,20684.0,58501645.0,2828408.0,-487.2,5517.2,87.978,36548.9,63818.9,22240.1,87641.0,5030.0,Robert Dole,Republican,Bill Clinton,394022.0,Other,59997.0,Robert Dole,439838.0,MS,893857.0
State,Mississippi,2000,4775793.0,5945820.0,55692356.0,19552.0,21640.0,61638176.0,2848353.0,-512.1,5746.4,88.428,37902.0,65600.1,22463.8,88089.1,5234.4,George W. Bush,Republican,Al Gore,404614.0,Other,16726.0,George W. Bush,572844.0,MS,994184.0
State,Mississippi,2001,5037587.0,6221981.0,58770904.0,20600.0,22781.0,64992885.0,2852994.0,-1099.9,5811.3,87.682,38679.6,67136.5,23745.5,87345.8,4711.5,George W. Bush,Republican,Al Gore,404614.0,Other,16726.0,George W. Bush,572844.0,MS,994184.0
State,Mississippi,2002,4247455.0,5426414.0,60712645.0,21238.0,23136.0,66139059.0,2858681.0,-537.2,5881.3,88.694,40003.3,69042.5,23695.1,88354.0,5344.2,George W. Bush,Republican,Al Gore,404614.0,Other,16726.0,George W. Bush,572844.0,MS,994184.0
State,Mississippi,2003,3982728.0,5271698.0,63534924.0,22151.0,23989.0,68806622.0,2868312.0,-626.0,6140.3,92.391,41435.1,73587.2,26637.9,92036.3,5514.2,George W. Bush,Republican,Al Gore,404614.0,Other,16726.0,George W. Bush,572844.0,MS,994184.0
State,Mississippi,2004,3738216.0,4987334.0,67791249.0,23465.0,25192.0,72778583.0,2889010.0,-534.5,6549.5,94.115,43788.0,77297.6,27494.6,93754.3,6015.0,George W. Bush,Republican,John Kerry,457766.0,Other,9398.0,George W. Bush,672660.0,MS,1139824.0
State,Mississippi,2005,4360297.0,5775222.0,71821193.0,24715.0,26703.0,77596415.0,2905943.0,-895.6,6946.3,95.868,45760.6,81224.5,29413.2,95499.9,6050.7,George W. Bush,Republican,John Kerry,457766.0,Other,9398.0,George W. Bush,672660.0,MS,1139824.0
State,Mississippi,2006,5274956.0,6760545.0,74112799.0,25512.0,27840.0,80873344.0,2904978.0,-699.6,7381.6,98.351,48147.4,86064.5,31235.1,97973.5,6682.0,George W. Bush,Republican,John Kerry,457766.0,Other,9398.0,George W. Bush,672660.0,MS,1139824.0
State,Mississippi,2007,5542089.0,7109348.0,78890165.0,26940.0,29368.0,85999513.0,2928350.0,-951.7,7461.3,100.773,50357.4,91219.5,34352.5,100386.4,6509.6,George W. Bush,Republican,John Kerry,457766.0,Other,9398.0,George W. Bush,672660.0,MS,1139824.0
State,Mississippi,2008,5990809.0,7772304.0,82072666.0,27842.0,30479.0,89844970.0,2947806.0,-497.2,7570.9,104.874,52180.1,96921.1,37667.3,104471.7,7073.7,John McCain,Republican,Barack H. Obama,554662.0,Other,10606.0,John McCain,724597.0,MS,1289865.0
State,Mississippi,2009,4454377.0,6115920.0,82217092.0,27788.0,29855.0,88333012.0,2958774.0,-670.7,7204.5,100.169,50720.0,93502.9,36249.1,99784.7,6533.7,John McCain,Republican,Barack H. Obama,554662.0,Other,10606.0,John McCain,724597.0,MS,1289865.0
State,Mississippi,2010,5261074.0,6865959.0,84929472.0,28591.0,30902.0,91795431.0,2970548.0,-455.9,7486.8,100.429,51211.0,95265.4,37023.6,100043.3,7030.8,John McCain,Republican,Barack H. Obama,554662.0,Other,10606.0,John McCain,724597.0,MS,1289865.0
State,Mississippi,2011,5402332.0,7105206.0,88689983.0,29774.0,32160.0,95795189.0,2978731.0,-483.1,7746.3,99.146,52015.9,96408.1,37129.0,98765.3,7263.2,John McCain,Republican,Barack H. Obama,554662.0,Other,10606.0,John McCain,724597.0,MS,1289865.0
State,Mississippi,2012,5648564.0,7506175.0,91880249.0,30793.0,33308.0,99386424.0,2983816.0,-434.1,8009.3,100.0,53978.5,99616.3,38062.6,99616.3,7575.3,Mitt Romney,Republican,Barack H. Obama,562949.0,Other,11889.0,Mitt Romney,710746.0,MS,1285584.0
